listing_id,creation_date,loan_paid_date,first_installement_date,loan_paid_status,confirm_status,username,listing_title,listing_category,credit_score,job_loss_insurance,loan_amount,loan_period,effective_rate,preferred_rate,amount_outstanding,monthly_installment,principal_repaid,interest_paid,arrears,loan_status,type,gender,post_town,age,education,employment_status,occupation,employ_how_long,years_working_in_total,dependants,marital_status,credit_check_date,monthly_income,monthly_expenses,available_income,dti,outstanding_debts,last_debt_date
9107,2017-10-12,2017-10-16,2017-11-16,1,3,Ievarag,"""9107-Asmeninėms reikmėms: mašinos remontui, malkoms",Other Purposes,B,0,2170,24,0.14,0.14,0.0,325.23,2170.0,332.45,0.0,ok,FR,Female,Raseinių r.,34,High school,Employed,Pagalbinė darbuotoja / Auxiliary worker,12,6,2,Married,2017-10-10 00:00:00,616,63,553,0.2812,0,-
9106,2017-10-12,2017-10-13,2017-11-13,1,1,monikute1989,"""9106-Refinansavimas",Consolidation of Other Loans,C,0,2070,58,0.23,0.23,1601.09,67.93,468.91,787.36,0.0,ok,FR,Female,Kupiskio rajonas,30,High school,Employed,Operatorė / Operator,3,7,2,Married,2017-10-12 00:00:00,506,0,506,0.1343,0,2016-06-27 00:00:00
9098,2017-10-11,2017-10-16,2017-11-16,1,3,EJ,"""9098-Refinansavimas",Consolidation of Other Loans,D,0,3900,32,0.25,0.25,0.0,3210.19,3900.0,734.55,0.0,ok,FR,Female,Kėdainiai,58,Vocational education,Employed,Vyr.specialistė / Senior specialist,72 or more,35,0,Married,2017-10-11 00:00:00,759,0,759,0.2446,0,-
9097,2017-10-11,2017-10-17,2017-11-17,1,3,Buba,"""9097-Refinansavimas",Consolidation of Other Loans,B,0,5250,49,0.18,0.18,0.0,4390.67,5250.0,1007.19,0.0,ok,FR,Female,"Viečiūnai, Druskininkų sav.",50,Graduate,Employed,Archyvininkas / Archivist,72 or more,31,0,Divorced,2019-03-26 00:00:00,575,17,558,0.3224,0,-
9096,2017-10-11,2017-10-13,2017-11-13,1,3,Linelis,"""9096-Automobilis",Car,C,0,1105,17,0.21,0.21,0.0,79.47,1105.0,184.69,0.0,ok,FR,Male,Gargždai,44,High school,Employed,Sandėlio darbuotojas / Warehouse worker,3,15,1,Married,2017-10-11 00:00:00,438,0,438,0.1814,0,2008-12-18 00:00:00
9092,2017-10-11,2017-11-13,2017-12-13,1,1,kova,"""9092-Refinansavimas",Consolidation of Other Loans,B,0,6100,60,0.18,0.18,4266.11,158.03,1833.89,1564.18,0.0,ok,FR,Female,Vilnius,45,Vocational education,Employed,Traukinių stoties budėtoja / Train station watchman,72 or more,23,1,Divorced,2017-10-11 00:00:00,880,175,705,0.3973,0,2014-05-26 00:00:00
9091,2017-10-11,2017-10-12,2017-11-12,1,3,kantri,"""9091-Remonto pabaigai",Home Improvements,A,0,1040,39,0.14,0.14,0.0,671.37,1040.0,180.23,0.0,ok,FR,Female,"Telšių r,  Kalnėnų k",52,Vocational education,Employed,Stalius / Joiner,9,20,0,Single,2017-10-11 00:00:00,387,118,269,0.397,0,2011-11-30 00:00:00
9090,2017-10-11,2017-10-12,2017-11-12,1,3,CocoSh,"""9090-Vartojimo paskola",Other Purposes,D,0,450,12,0.24,0.24,0.0,44.4,450.0,61.34,0.0,ok,FR,Female,Klaipėda,23,High school,Employed,Barmenė / Bartender,6,3,1,Married,2017-10-11 00:00:00,423,0,423,0.105,0,-
9089,2017-10-11,2017-10-12,2017-11-12,1,3,Eksonas,"""9089-Darbo reikalams",Other Purposes,B,0,770,12,0.14,0.14,0.0,662.65,770.0,24.89,0.0,ok,FR,Male,Kaunas,29,High school,Employed,Sandėlininkas / Warehouse worker,72 or more,9,0,Single,2017-10-11 00:00:00,601,0,601,0.1185,0,-
9087,2017-10-11,2017-10-19,2017-11-19,1,1,Paulius321,"""9087-Refinansavimas",Consolidation of Other Loans,C,0,5600,58,0.23,0.23,5215.93,183.78,384.07,833.84,2572.92,default,FR,Male,Panevėžio r.,27,High school,Employed,Operatorius / Operator,6,3,0,Single,2017-10-11 00:00:00,475,0,475,0.3869,0,2014-07-08 00:00:00
9086,2017-10-11,2017-10-12,2017-11-12,1,1,Gockas,"""9086-Automobilis",Car,A,0,1630,36,0.15,0.15,755.29,61.21,874.71,340.97,0.0,ok,FR,Male,Panevėžys,38,High school,Employed,Šaltkalvis / Locksmith,60,16,1,Married,2018-11-16 00:00:00,1129,229,900,0.2571,0,-
9085,2017-10-11,2017-10-12,2017-11-12,1,3,mirija,"""9085-Langams",Home Improvements,B,0,330,12,0.14,0.14,0.0,30.53,330.0,25.79,0.0,ok,FR,Female,Trakų r.,54,Graduate,Employed,Buhalterė / Accountant,60,30,0,Married,2019-02-20 00:00:00,1202,224,978,0.2118,0,-
9084,2017-10-11,2017-10-16,2017-11-16,1,1,verbi,"""9084-Automobilis",Car,B,0,3250,36,0.15,0.15,1505.96,122.04,1744.04,679.87,0.0,ok,FR,Female,Kaunas,30,Graduate,Employed,Vadybininkė / Manager,3,4,0,Single,2017-10-11 00:00:00,335,0,335,0.3643,0,-
9082,2017-10-11,2017-10-16,2017-11-16,1,3,Kamara,"""9082-Vartojimo",Other Purposes,D,0,1700,50,0.26,0.26,0.0,1451.77,1700.0,542.56,0.0,ok,FR,Male,Prienai,45,High school,Employed,Dažytojas / Painter,9,15,1,Divorced,2017-10-11 00:00:00,377,75,302,0.3698,0,2016-05-05 00:00:00
9081,2017-10-11,2017-10-12,2017-11-12,1,3,drislu,"""9081-Remontas",Home Improvements,B,0,1310,36,0.15,0.15,0.0,617.52,1310.0,281.63,0.0,ok,FR,Male,"Stupurų k., Joniškio r.",49,Vocational education,Employed,Plataus profilio darbuotojas / Wide range worker,3,24,1,Divorced,2017-10-11 00:00:00,192,0,192,0.2562,0,2011-05-04 00:00:00
9080,2017-10-11,2017-10-12,2017-11-12,1,1,Radvile1,"""9080-Automobiliui",Car,B,0,2170,24,0.14,0.14,215.04,110.19,1954.96,332.45,0.0,ok,FR,Female,Mažeikiai,63,Graduate,Employed,Pirkimų specialistė / Purchasing specialist,72 or more,39,0,Divorced,2017-10-10 00:00:00,1001,227,774,0.3369,0,-
9077,2017-10-11,2017-10-12,2017-11-12,1,3,Daumantas,"""9077-Verslas",Business Purposes,B,0,2170,60,0.18,0.18,0.0,2153.18,2170.0,128.45,0.0,ok,FR,Male,Vilnius,26,Vocational education,Employed,IT specialistas / IT specialist,24,3,0,Single,2017-10-11 00:00:00,465,0,465,0.1336,0,2015-01-13 00:00:00
9071,2017-10-10,2017-10-16,2017-11-16,1,1,mazvydas4154,"""9071-Paskola būsto remontui",Home Improvements,C,0,5500,58,0.23,0.23,4254.1,180.5,1245.9,2092.03,0.0,ok,FR,Male,Prienai,29,Vocational education,Employed,Vairuotojas / Driver,48,8,2,Married,2017-10-10 00:00:00,991,0,991,0.2179,0,2017-04-08 00:00:00
9069,2017-10-10,2017-10-11,2017-11-11,1,3,Larijan,"""9069-Vartojimui ir refinansavimas",Other Purposes,B,0,700,18,0.14,0.14,0.0,570.97,700.0,36.83,0.0,ok,FR,Male,Vilnius,42,Vocational education,Employed,Ekspeditorius /  Forwarder,24,16,1,Single,2017-10-10 00:00:00,504,69,435,0.2267,0,2013-09-19 00:00:00
9064,2017-10-10,2017-10-11,2017-11-11,1,3,adiav,"""9064-Verslo plėtra",Business Purposes,C,0,2750,30,0.22,0.22,0.0,2684.71,2750.0,147.73,0.0,ok,FR,Female,Plungė,41,Vocational education,Self-Employed,Salono savininkė / Salon owner,60,22,0,Married,2019-08-01 00:00:00,1686,206,1480,0.1992,0,2018-11-23 00:00:00
9063,2017-10-10,2017-10-11,2017-11-11,1,1,Pureika,"""9063-Namo pirkimui",Home Improvements,B,0,2170,24,0.14,0.14,215.04,110.19,1954.96,332.45,0.0,ok,FR,Male,"Šakių r, Griškabūdis, Palubių k.",29,High school,Employed,Mechanizatorius /  Mechanic,6,6,1,Married,2017-10-10 00:00:00,640,0,640,0.1722,0,2015-05-29 00:00:00
9062,2017-10-10,2017-10-11,2017-11-11,1,1,Kozio,"""9062-Vartojimo",Other Purposes,B,0,1100,48,0.23,0.23,750.38,39.58,349.62,400.07,0.0,ok,FR,Female,Vilnius,37,High school,Employed,Siuvėja / Seamstress,36,15,1,Married,2018-01-23 00:00:00,458,107,351,0.32,0,-
9055,2017-10-10,2017-10-13,2017-11-13,1,3,Vaitri,"""9055-2 paskolų refinansavimas ir papildomai",Consolidation of Other Loans,C,0,4000,36,0.22,0.22,0.0,3633.06,4000.0,484.86,0.0,ok,FR,Male,Klaipėda,62,High school,Employed,Sandėlio darbuotojas / Warehouse worker,12,30,0,Married,2017-10-09 00:00:00,585,0,585,0.2864,0,2009-04-10 00:00:00
9053,2017-10-09,2017-10-11,2017-11-11,1,1,bergas,"""9053-Remontas",Home Improvements,B,0,1090,24,0.14,0.14,160.71,55.35,929.29,165.14,55.35,late,FR,Female,Panevėžys,32,High school,Employed,Sandėlininkas / Warehouse worker,24,10,0,Married,2017-10-09 00:00:00,829,62,767,0.1416,0,2016-03-23 00:00:00
9052,2017-10-09,2017-10-11,2017-11-10,1,3,Ziuze,"""9052-Asmeninėm reikmėm",Other Purposes,B,0,830,15,0.12,0.12,0.0,61.59,830.0,68.51,0.0,ok,FR,Female,Kaunas,62,High school,Self-Employed,Draudimo agentė / Insurance agent,72 or more,30,0,Divorced,2018-07-04 00:00:00,232,0,232,0.2655,0,-
9051,2017-10-09,2017-10-11,2017-11-11,1,3,kinte,"""9051-Vartojimui",Other Purposes,A,0,940,15,0.12,0.12,0.0,69.75,940.0,77.59,0.0,ok,FR,Female,Klaipėda,53,Graduate,Employed,Auklėtoja / Kindergarten teacher,72 or more,30,0,Married,2017-10-09 00:00:00,543,108,435,0.3274,0,-
9048,2017-10-09,2017-10-13,2017-11-13,1,1,masals,"""9048-Būsto statybai",Home Improvements,C,0,4350,58,0.23,0.23,3421.89,142.76,928.11,1589.0,142.76,late,FR,Male,Varėnos r.,26,Vocational education,Employed,Plataus profilio darbuotojas / Wide range worker,24,5,1,Married,2017-10-09 00:00:00,440,0,440,0.3245,0,2016-04-19 00:00:00
9047,2017-10-09,2017-10-11,2017-11-11,1,3,Oksa,"""9047-Vartojimo",Other Purposes,B,0,1090,21,0.14,0.14,0.0,241.31,1090.0,143.27,0.0,ok,FR,Female,Vilnius,34,High school,Employed,Pakuotoja / Packer,72 or more,11,1,Married,2017-10-09 00:00:00,1885,692,1193,0.3999,0,-
9045,2017-10-09,2017-10-23,2017-11-23,1,1,Kulni,"""9045-Refinansavimas ir remontas",Consolidation of Other Loans,B,0,8750,60,0.18,0.18,6762.37,250.5,1987.63,2479.46,250.5,late,FR,Female,Vilnius,54,Graduate,Employed,Stomatologė / Dentist,72 or more,24,0,Married,2017-10-09 00:00:00,773,45,728,0.3823,0,2014-08-22 00:00:00
9039,2017-10-09,2017-10-10,2017-11-09,1,3,sunutis,"""9039-Automobilio remontui ir refinansavimui",Car,B,0,730,24,0.24,0.24,0.0,604.56,730.0,92.53,0.0,ok,FR,Male,Panevėžys,41,High school,Employed,Sandelio darbuotojas / Warehouse worker,3,11,2,Married,2019-03-31 00:00:00,599,0,599,0.0697,0,2016-12-24 00:00:00
9038,2017-10-09,2017-10-10,2017-11-09,1,3,Camera,"""9038-Paskola automobiliui",Car,B,0,1700,16,0.21,0.21,0.0,128.5,1700.0,267.39,0.0,ok,FR,Female,Kauno r.,24,Graduate,Employed,Administratorė / Administrator,6,2,0,Single,2018-02-09 00:00:00,325,0,325,0.3954,0,-
9031,2017-10-10,2017-10-11,2017-11-10,1,1,Rimka,"""9031-Namų remontui",Home Improvements,C,0,830,36,0.22,0.22,408.86,34.76,421.14,261.09,0.0,ok,FR,Male,Joniškis,30,High school,Employed,Stalius / Joiner,48,8,2,Married,2017-10-10 00:00:00,391,33,358,0.1733,0,2015-07-21 00:00:00
9025,2017-10-06,2017-10-11,2017-11-11,1,3,Den,"""9025-Automobilis",Car,D,0,610,18,0.24,0.24,0.0,384.63,610.0,89.26,0.0,ok,FR,Male,Vilnius,23,High school,Employed Part Time,Pardavėjas / Cashier,15,1.3,0,Single,2017-10-06 00:00:00,483,70,413,0.2344,0,-
9023,2017-10-06,2017-10-10,2017-11-10,1,3,Tamoe,"""9023-Remontas ir refinansavimas",Home Improvements,D,0,4500,50,0.26,0.26,0.0,4586.32,4500.0,194.1,0.0,ok,FR,Female,Kaunas,29,Graduate,Employed,IT analitikė / IT analyst,12,4.5,0,Single,2017-10-06 00:00:00,702,0,702,0.2429,0,2017-09-29 00:00:00
9022,2017-10-06,2017-10-12,2017-11-12,1,3,moska,"""9022-Vartojimui ir refinansavimui",Other Purposes,C,0,4700,36,0.22,0.22,0.0,4286.1,4286.1,0.0,0.0,ok,FR,Male,Švenčionių r.,24,Vocational education,Employed,Traukinio konduktorius / Train conductor,36,4,1,Single,2017-10-06 00:00:00,753,84,669,0.373,0,-
9021,2017-10-06,2017-10-12,2017-11-12,1,1,Vaidelis,"""9021-Remontas",Home Improvements,C,0,5490,58,0.23,0.23,4458.15,180.17,1031.85,1835.85,540.51,default,FR,Male,Vilnius,37,High school,Employed,Plataus profilio darbuotojas / Wide range worker,3,15,1,Married,2017-10-06 00:00:00,922,140,782,0.3472999999999999,0,2014-10-31 00:00:00
9020,2017-10-06,2017-10-06,2017-11-06,1,3,Ernes,"""9020-Vartojimo",Other Purposes,C,0,340,12,0.19,0.19,0.0,32.47,340.0,14.05,0.0,ok,FR,Female,Gargždai,25,High school,Employed,Floristė / Florist,6,1,1,Single,2017-10-06 00:00:00,523,57,466,0.1711,0,-
9019,2017-10-06,2017-10-11,2017-11-11,1,3,kislo,"""9019-Automobilis",Car,D,0,6610,50,0.26,0.26,0.0,6006.8,6006.8,0.0,0.0,ok,FR,Female,Šalčininkų r.,26,Post graduate,Employed,Komercijos direktorė / Commerce director,72 or more,6,0,Single,2017-10-03 00:00:00,1672,380,1292,0.3771,0,-
9017,2017-10-06,2017-10-09,2017-11-09,1,3,Marina33,"""9017-Remontui ir skolai padengti",Home Improvements,B,0,2385,48,0.16,0.16,0.0,2001.46,2385.0,378.27,0.0,ok,FR,Female,Vilnius,35,Graduate,Employed Part Time,Vadybininkė / Manager,24,11,1,Single,2017-09-29 00:00:00,252,0,252,0.297,0,2016-03-25 00:00:00
9016,2017-10-06,2017-10-10,2017-11-10,1,3,Erikas1990,"""9016-Paskolų refinansavimui ir papildomai vartojimui",Consolidation of Other Loans,B,0,4435,24,0.21,0.21,0.0,1379.42,4435.0,994.84,0.0,ok,FR,Male,Kauno r.,29,Vocational education,Employed,Mechanizatorius / Mechanic,36,6,0,Single,2019-04-09 00:00:00,856,0,856,0.2843,0,2017-03-30 00:00:00
9014,2017-10-06,2017-10-09,2017-11-09,1,1,sapo,"""9014-Refinansavimui ir papildomai vartojimui",Consolidation of Other Loans,C,0,1220,48,0.23,0.23,832.23,43.9,387.77,443.74,0.0,ok,FR,Male,Panevėžys,32,High school,Employed,Dažytojas / Painter,48,8,1,Married,2017-06-03 00:00:00,346,94,252,0.3986,0,2015-07-21 00:00:00
9010,2017-10-05,2017-10-06,2017-11-06,1,3,artciusd,"""9010-Vartojimui",Other Purposes,C,0,650,24,0.21,0.21,0.0,70.52,650.0,154.1,0.0,ok,FR,Male,siauliai,41,Graduate,Employed,Operatorius / Operator,60,16,1,Married,2017-10-05 00:00:00,347,95,252,0.3766,0,2013-11-13 00:00:00
9003,2017-10-05,2017-10-06,2017-11-06,1,1,Mariuxs,"""9003-Automobilis",Car,D,0,1770,24,0.24,0.24,287.8,101.17,1482.2,475.8,101.17,late,FR,Male,"Raseiniai, Ramonų km.",21,High school,Employed,Automechanikas / Car mechanic,3,2,0,Single,2017-10-04 00:00:00,298,0,298,0.3395,0,-
9002,2017-10-05,2017-10-09,2017-11-09,1,1,Zylia,"""9002-Remontas",Home Improvements,B,0,2170,60,0.18,0.18,1648.13,62.12,521.87,640.1,0.0,ok,FR,Female,Pagėgiai,46,Graduate,Employed,Bibliotekininkė / Librarian,15,24,1,Married,2019-10-05 00:00:00,342,0,342,0.1817,0,2014-02-21 00:00:00
8998,2017-10-05,2017-10-09,2017-11-09,1,1,Ingridute,"""8998-Refinansavimas",Consolidation of Other Loans,C,0,2600,36,0.22,0.22,1280.81,108.9,1319.19,817.82,0.0,ok,FR,Female,Radviliškis,46,Vocational education,Employed,Plataus profilio darbuotoja / Wide range worker,24,15,2,Divorced,2017-10-05 00:00:00,623,79,544,0.3016,0,-
8997,2017-10-05,2017-10-09,2017-11-09,1,3,sadal,"""8997-Refinansavimas",Consolidation of Other Loans,D,0,3420,36,0.25,0.25,0.0,3003.31,3420.0,596.05,0.0,ok,FR,Male,Telšių r.,28,High school,Employed,Vadybininkas / Manager,72 or more,6,0,Single,2017-10-05 00:00:00,991,0,991,0.153,0,-
8996,2017-10-05,2017-10-09,2017-11-09,1,1,vitka,"""8996-Automobilis",Car,D,0,5510,48,0.26,0.26,3862.11,212.74,1647.89,2291.9,0.0,ok,FR,Male,Žiežmariai,42,Vocational education,Employed,Pastatų apšiltintojas / Building heating installer,6,20,2,Married,2017-10-05 00:00:00,923,0,923,0.2305,0,2013-05-01 00:00:00
8994,2017-10-05,2017-10-10,2017-11-10,1,1,lovab,"""8994-Remontas",Home Improvements,B,0,4900,36,0.15,0.15,3589.1,184.0,1310.9,648.21,1840.0,default,FR,Female,Klaipėda,52,High school,Employed,Ligoninės skyriaus registratorė /  Hospital department receptionist,72 or more,26,0,Married,2017-10-05 00:00:00,794,0,794,0.2317,0,2017-05-22 00:00:00
8992,2017-10-05,2017-10-06,2017-11-06,1,1,err18,"""8992-Remontas",Home Improvements,C,0,2710,30,0.22,0.22,1024.33,127.99,1685.67,761.22,127.99,arrears,FR,Male,Klaipėda,41,Vocational education,Employed,Elektrikas / Electrician,15,8,2,Married,2017-10-05 00:00:00,879,131,748,0.2946,0,-
8990,2017-10-05,2017-10-09,2017-11-09,1,3,birutepa,"""8990-Medicininės išlaidos",Medical expenses,C,0,1600,36,0.22,0.22,0.0,1549.22,1600.0,114.15,0.0,ok,FR,Female,Pasvalys,57,Vocational education,Employed,Kasininkė / Cashier,18,30,1,Divorced,2018-01-29 00:00:00,453,111,342,0.393,0,2016-06-15 00:00:00
8989,2017-10-05,2017-10-06,2017-11-06,1,1,kise,"""8989-Remontas",Home Improvements,B,0,770,27,0.15,0.15,170.73,35.94,599.27,138.23,0.0,ok,FR,Female,Šilutė,48,Graduate,Employed,Sekretorė /  Secretary,72 or more,20,1,Divorced,2017-10-05 00:00:00,457,134,323,0.3719,0,2014-10-30 00:00:00
8988,2017-10-05,2017-10-06,2017-11-06,1,1,Lislaima,"""8988-Paskola automobiliui",Car,B,0,980,24,0.14,0.14,48.95000000000005,49.76,931.05,151.27,0.0,ok,FR,Female,Kaunas,51,High school,Employed,Operatorė / Operator,12,28,0,Married,2017-10-05 00:00:00,424,31,393,0.1905,0,-
8984,2017-10-05,2017-10-06,2017-11-05,1,3,Arvis60,"""8984-Automobilis",Car,A,0,1040,15,0.12,0.12,0.0,77.17,1040.0,85.86,0.0,ok,FR,Male,Kaunas,61,High school,Employed,Apsauginis / Security guard,6,30,0,Married,2017-10-05 00:00:00,391,0,391,0.1974,0,-
8983,2017-10-05,2017-10-12,2017-11-12,1,1,vaids,"""8983-Verslui",Business Purposes,B,0,5000,60,0.18,0.18,3797.56,143.14,1202.44,1474.82,0.0,ok,FR,Male,Panevėžys,32,Graduate,Employed,Projektų vadovas / Project manager,12,6,1,Married,2017-10-05 00:00:00,961,67,894,0.2783,0,-
8980,2017-10-04,2017-10-10,2017-11-10,1,1,Lenacka,"""8980-Remontas",Home Improvements,B,0,3480,48,0.16,0.16,2247.62,109.19,1232.38,860.1,0.0,ok,FR,Female,Vilnius,51,High school,Employed,Konsultantė / Consultant,6,13,0,Divorced,2017-10-04 00:00:00,352,14,338,0.35,0,-
8976,2017-10-04,2017-10-09,2017-11-09,1,3,Neitas,"""8976-Remontas",Home Improvements,C,0,5050,58,0.23,0.23,0.0,4328.39,5050.0,1608.95,0.0,ok,FR,Male,Kėdainiai,40,Vocational education,Employed,Vairuotojas / Driver,6,15,1,Married,2017-10-04 00:00:00,429,0,429,0.3863,0,2010-02-12 00:00:00
8973,2017-10-04,2017-10-05,2017-11-05,1,3,taniu,"""8973-Vartojimo",Other Purposes,C,0,330,30,0.15,0.15,0.0,232.13,330.0,42.08,0.0,ok,FR,Female,Utena,53,High school,Employed,Socialinės darbuotojos padejėja / Social worker's assistant,15,22,0,Divorced,2019-03-31 00:00:00,409,0,409,0.0347,0,2013-07-15 00:00:00
8972,2017-10-04,2017-10-05,2017-11-04,1,1,vysinas,"""8972-refinansavimas ir papildoma suma",Consolidation of Other Loans,D,0,1300,30,0.25,0.25,405.04,64.48,894.96,440.22,0.0,ok,FR,Male,Šiauliai,29,Graduate,Employed,Degalinės darbuotojas / Petrol station worker,12,3,1,Married,2017-10-03 00:00:00,992,106,886,0.1719,0,-
8969,2017-10-04,2017-10-05,2017-11-05,1,3,olegis,"""8969-Žmonos verslui",Other Purposes,B,0,2170,12,0.14,0.14,0.0,200.77,2170.0,169.48,0.0,ok,FR,Male,Klaipėda,32,Graduate,Employed,Mechaninės priežiūros technikas / Mechanical maintenance technician,72 or more,10,1,Married,2017-10-04 00:00:00,1498,278,1220,0.3196,0,2009-10-22 00:00:00
8965,2017-10-03,2017-10-05,2017-11-05,1,3,valnd,"""8965-Remontas",Home Improvements,D,0,1630,18,0.14,0.14,0.0,209.04,1630.0,187.8,0.0,ok,FR,Female,Varėnos r.,49,High school,Employed,Soc. darbuotoja / Social worker,12,18,0,Other,2018-02-02 00:00:00,320,16,304,0.3793,0,-
8964,2017-10-03,2017-10-06,2017-11-06,1,3,bazar,"""8964-Automobilis",Car,D,0,560,12,0.24,0.24,0.0,575.12,560.0,11.2,0.0,ok,FR,Male,Šiauliai,23,Vocational education,Employed,Suvirintojas / Welder,3,"1,5",0,Single,2017-10-03 00:00:00,359,0,359,0.1539,0,-
8960,2017-10-03,2017-10-05,2017-11-05,1,1,Linuted,"""8960-Namų remontas",Home Improvements,B,0,1630,60,0.18,0.18,1215.86,46.67,414.14,499.38,0.0,ok,FR,Female,Šakiai,48,Vocational education,Employed,Apsaugos darbuotoja / Security worker,6,20,0,Divorced,2017-10-03 00:00:00,280,58,222,0.3738,0,2011-04-20 00:00:00
8957,2017-10-03,2017-10-05,2017-11-05,1,1,uskai,"""8957-Paskola vartojimui",Other Purposes,C,0,1320,30,0.22,0.22,397.16,62.34,922.84,388.15,0.0,ok,FR,Female,Vilnius,24,High school,Employed,Virėja / Cook,6,4,0,Single,2017-10-03 00:00:00,432,107,325,0.392,0,-
8956,2017-10-03,2017-10-05,2017-11-05,1,3,baus,"""8956-Medicininės išlaidos",Medical expenses,B,0,300,12,0.19,0.19,0.0,28.65,300.0,32.07,0.0,ok,FR,Male,Vilnius,53,Graduate,Employed,Ginklų tyrimų specialistas /  Weapon analysis specialist,72 or more,20,0,Married,2017-11-27 00:00:00,1445,211,1234,0.1658,0,2015-05-09 00:00:00
8954,2017-10-03,2017-10-05,2017-11-05,1,1,mimantas,"""8954-Vartojimui",Other Purposes,D,0,450,50,0.26,0.26,423.24,17.05,26.76,57.09,272.8,default,FR,Male,"Ignalinos r, Vydiškių k.",31,High school,Employed,Operatorius / Operator,60,8,1,Single,2017-10-03 00:00:00,927,345,582,0.3906,0,2014-11-18 00:00:00
8949,2017-10-03,2017-10-05,2017-11-05,1,3,gabi,"""8949-Vartojimo",Other Purposes,C,0,1650,58,0.23,0.23,0.0,1501.45,1501.45,0.0,0.0,ok,FR,Female,Vilnius,28,High school,Employed,Vadybininkė / Manager,3,5,0,Single,2017-10-03 00:00:00,416,0,416,0.1302,0,2016-09-14 00:00:00
8948,2017-10-03,2017-10-04,2017-11-04,1,3,donatas0220,"""8948-Operacija",Medical expenses,B,0,660,15,0.14,0.14,0.0,99.24,660.0,63.37,0.0,ok,FR,Male,Kretinga,33,Vocational education,Employed,Automechanikas / Car mechanic,18,11,1,Married,2017-10-03 00:00:00,761,253,508,0.3982,0,-
8943,2017-10-03,2017-10-04,2017-11-04,1,3,ANAV,"""8943-Vartojimo paskola",Other Purposes,B,0,550,12,0.14,0.14,0.0,50.89,550.0,42.98,0.0,ok,FR,Female,Vilnius,51,Graduate,Employed,Pardavimų vadybininkė / Sales manager,24,27,1,Married,2017-10-03 00:00:00,477,87,390,0.2891,0,-
8941,2017-10-03,2017-10-04,2017-11-04,1,3,mantasegle1,"""8941-3 paskolų refinansavimui ir truputis papildomai",Consolidation of Other Loans,D,0,2400,24,0.24,0.24,0.0,270.72,2400.0,612.4,0.0,ok,FR,Female,Kaunas,30,Vocational education,Employed,Asmeninė trenerė / Personal trainer,24,10,0,Single,2017-10-03 00:00:00,348,0,348,0.3942,0,2013-08-10 00:00:00
8937,2017-10-02,2017-10-09,2017-11-09,1,3,sabut,"""8937-Refinansavimas",Consolidation of Other Loans,B,0,5500,60,0.18,0.18,0.0,5351.3,5500.0,483.78,0.0,ok,FR,Female,Jonava,51,Vocational education,Employed,Virėja / Cook,3,35,0,Divorced,2017-10-02 00:00:00,409,0,409,0.385,0,-
8936,2017-10-02,2017-10-06,2017-11-06,1,3,yousir,"""8936-Vartojimo",Other Purposes,C,0,1110,12,0.19,0.19,0.0,106.02,1110.0,118.71,0.0,ok,FR,Male,Vilnius,55,Graduate,Employed,Dažytojas / Painter,72 or more,30,0,Married,2017-10-02 00:00:00,1126,276,850,0.3393,0,2015-08-13 00:00:00
8932,2017-10-02,2017-10-05,2017-11-05,1,3,jjj,"""8932-Medicininės išlaidos",Medical expenses,B,0,1090,12,0.14,0.14,0.0,100.85,1090.0,85.14,0.0,ok,FR,Male,Klaipėda,51,Vocational education,Employed,Vamzdžių klojėjas / Pipe laying,3,25,1,Married,2017-10-02 00:00:00,1364,276,1088,0.2763,0,2013-07-25 00:00:00
8931,2017-10-02,2017-10-09,2017-11-09,1,1,manuchar,"""8931-Refinansavimas",Consolidation of Other Loans,C,0,5720,48,0.23,0.23,5317.53,205.82,402.47,639.08,3293.12,default,FR,Male,Vilnius,42,Graduate,Employed,Pakuotojas / Packer,12,15,0,Single,2017-10-02 00:00:00,528,0,528,0.3898,0,-
8930,2017-10-02,2017-10-04,2017-11-04,1,3,Padauza,"""8930-Vartojimo",Other Purposes,B,0,770,15,0.14,0.14,0.0,58.35,770.0,74.62,0.0,ok,FR,Male,Trakai,27,High school,Employed,Plataus profilio darbuotojas / Wide range worker,18,7,1,Married,2017-10-02 00:00:00,334,4,330,0.1867,0,-
8928,2017-10-02,2017-10-04,2017-11-03,1,3,cardas,"""8928-Auto remontas",Car,B,0,1090,12,0.14,0.14,0.0,100.85,1090.0,85.14,0.0,ok,FR,Male,Zarasų r.,44,Graduate,Employed,Ekonominių nusikaltimų tyrimo skyriaus viršininkas / Head of the economic crime department,72 or more,20,1,Married,2017-10-02 00:00:00,1119,0,1119,0.0901,0,2015-12-07 00:00:00
8927,2017-10-02,2017-10-03,2017-11-03,1,3,neckis,"""8927-Įsirengimui",Home Improvements,C,0,1110,12,0.19,0.19,0.0,106.01,1110.0,118.71,0.0,ok,FR,Male,Vilnius,31,High school,Self-Employed,Konstultantas / Consultant,15,8,0,Single,2017-10-02 00:00:00,509,0,509,0.2083,0,-
8923,2017-10-02,2017-10-03,2017-11-03,1,3,amll,"""8923-Remontas",Home Improvements,B,0,670,36,0.22,0.22,0.0,686.17,670.0,12.28,0.0,ok,FR,Female,Klaipėda,36,Vocational education,Employed,Keleivių aptarnavimo specialistė /  Passenger service specialist,72 or more,8,2,Married,2019-06-07 00:00:00,1198,298,900,0.2722,0,2012-06-18 00:00:00
